system:index,B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,.geo
00000000000000000082_0,0.1791,0.0346,0.0699,0.124,0.151,-0.08512576,0.09818181,-0.36713445,0.05225805565916403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61370442562627,9.299943726139965]}"
00000000000000000083_0,0.0747,0.0267,0.0496,0.0438,0.324,0.62528217,0.76182705,-0.7344754,0.48432818710250325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.62556218737664,9.28961310037259]}"
00000000000000000084_0,0.1006,0.0438,0.0706,0.0734,0.3253,0.52758867,0.6318034,-0.6433443,0.4204406498998732,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6252926927914,9.28646899687817]}"
00000000000000000085_0,0.1276,0.0395,0.0666,0.0839,0.323,0.43364406,0.5876137,-0.65811086,0.3954681008148243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.62394521986522,9.28458253478152]}"
00000000000000000086_0,0.2197,0.0401,0.0653,0.1013,0.1606,-0.1554036,0.22642231,-0.4218681,0.11674761419092779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60696706099536,9.302459008935498]}"
00000000000000000087_0,0.1008,0.0257,0.0511,0.0533,0.371,0.57270026,0.74876267,-0.7578773,0.5155793471322903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59510929924498,9.31494559138476]}"
00000000000000000088_0,0.176,0.0388,0.065,0.1108,0.1272,-0.16094984,0.0689076,-0.32362127,0.033333352178523505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59708559287004,9.3084777213391]}"
00000000000000000089_0,0.197,0.0385,0.0669,0.0773,0.1865,-0.027379397,0.41394997,-0.47198105,0.21445404841219134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60085851706336,9.303177661162794]}"
0000000000000000008a_0,0.1256,0.0433,0.0742,0.0838,0.2958,0.4038918,0.5584826,-0.5989189,0.3615279616070465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61208745811484,9.298686084742197]}"
0000000000000000008b_0,0.1375,0.0329,0.0651,0.0768,0.2441,0.2793501,0.5213462,-0.57891333,0.30570105824019594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61370442562627,9.294823329020483]}"
0000000000000000008c_0,0.1301,0.0329,0.0633,0.0605,0.2684,0.34705147,0.632107,-0.6183298,0.37622151734383724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61720785523433,9.28826562744641]}"
0000000000000000008d_0,0.1742,0.0433,0.0802,0.1058,0.2464,0.17165953,0.39920497,-0.50887936,0.24747711031618824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.61289594187055,9.2919487201113]}"
0000000000000000008e_0,0.0833,0.0243,0.0449,0.0371,0.3666,0.6296955,0.81620014,-0.781774,0.5469182357897521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60858402850678,9.296619959588721]}"
0000000000000000008f_0,0.1629,0.0358,0.0556,0.0803,0.1111,-0.18905108,0.16091953,-0.33293343,0.06682094203226362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6034636313873,9.308657384395923]}"
00000000000000000090_0,0.1875,0.035,0.0567,0.0712,0.1644,-0.06564366,0.39558575,-0.4871099,0.1900489372287567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6034636313873,9.30757940605498]}"
00000000000000000091_0,0.1934,0.0483,0.0961,0.1526,0.2784,0.1801611,0.29187933,-0.48678237,0.2026852804522552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.6080450393363,9.312340477060813]}"
00000000000000000092_0,0.1414,0.0336,0.0652,0.0673,0.2864,0.33894342,0.6194515,-0.629124,0.38497129030399124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.60391278902937,9.315574412083643]}"
00000000000000000093_0,0.1577,0.0156,0.0332,0.0206,0.2956,0.30421352,0.8697027,-0.7980535,0.5053908310030244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.59798390815418,9.319437167805358]}"
00000000000000000094_0,0.1261,0.0233,0.0483,0.0591,0.3188,0.43313104,0.68721884,-0.73685646,0.4437293606601121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.52297458193019,9.269760332593549]}"
00000000000000000095_0,0.1258,0.0214,0.0379,0.0265,0.311,0.42399266,0.842963,-0.7827458,0.5095522271505997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.52899329433379,9.262573810320593]}"
00000000000000000096_0,0.0864,0.0203,0.0427,0.0413,0.3162,0.5707899,0.76895106,-0.7620507,0.4808746243213021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.5125541246344,9.253410994422573]}"
00000000000000000097_0,0.0755,0.0198,0.0362,0.0336,0.2832,0.5790354,0.7878788,-0.77332497,0.4583741404575564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.53312554464074,9.25880088612729]}"
00000000000000000098_0,0.1482,0.0349,0.0571,0.0528,0.3111,0.35467014,0.7098104,-0.68984246,0.4484894165706431,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.52216609817448,9.27497056124144]}"
00000000000000000099_0,0.0755,0.0238,0.0462,0.0571,0.2823,0.5779765,0.66352385,-0.71872145,0.4024302974727748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.51578805965724,9.276048539582385]}"
0000000000000000009a_0,0.3332,0.2306,0.2358,0.2314,0.4212,0.11664899,0.29083666,-0.28219178,0.24700677806321025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.51417109214582,9.266795892155955]}"
0000000000000000009b_0,0.1369,0.036,0.0724,0.0918,0.2706,0.32809818,0.49337748,-0.57784253,0.31099257328983926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.47671134479803,9.243799020882493]}"
0000000000000000009c_0,0.1471,0.0202,0.046,0.0318,0.344,0.4009367,0.830761,-0.7641026,0.5347111298163009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.47841814383786,9.240295591274428]}"
0000000000000000009d_0,0.0682,0.0188,0.035,0.0353,0.3312,0.65848774,0.80736697,-0.8088476,0.5122331223972088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.48569449763923,9.235444688740182]}"
0000000000000000009e_0,0.0962,0.0303,0.0582,0.0638,0.356,0.5745246,0.69604576,-0.7189763,0.4765166416913994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4892877587757,9.230054797035466]}"
0000000000000000009f_0,0.0961,0.022,0.038,0.0411,0.2754,0.48263797,0.7402844,-0.75749844,0.43043480141417584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.48856910654841,9.217927540699852]}"
000000000000000000a0_0,0.0961,0.0261,0.0537,0.0527,0.3162,0.5338346,0.7142857,-0.70965123,0.45488546918754225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.48578432916764,9.209483377029128]}"
000000000000000000a1_0,0.1025,0.0351,0.0545,0.051,0.3749,0.57059073,0.76050717,-0.74615747,0.5247327085134956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.49342000908266,9.218376698341912]}"
000000000000000000a2_0,0.0661,0.0135,0.0314,0.0343,0.1566,0.40637627,0.64064956,-0.66595745,0.2655232291827931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.48138258427545,9.225293726029632]}"
000000000000000000a3_0,0.0585,0.0207,0.0372,0.0261,0.3472,0.71160954,0.8601661,-0.8064516,0.5515286902240506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.48443685624146,9.218376698341912]}"
000000000000000000a4_0,0.0381,0.0076,0.0163,0.0242,0.0265,-0.17956658,0.045364887,-0.23831774,0.0062647534593982986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46323661553625,9.219814002796502]}"
000000000000000000a5_0,0.2928,0.1718,0.1962,0.2076,0.3372,0.07047615,0.23788545,-0.26434195,0.18606430490103876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4644044254056,9.225024231444396]}"
000000000000000000a6_0,0.0295,0.0087,0.0194,0.0197,0.102,0.5513308,0.6762531,-0.68039536,0.19856843720670997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46629088750225,9.228707324109285]}"
000000000000000000a7_0,0.0612,0.0125,0.0367,0.0223,0.3054,0.6661211,0.86389995,-0.7854429,0.5130482240036599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46844684418413,9.230593786205937]}"
000000000000000000a8_0,0.0758,0.0205,0.0409,0.026,0.3688,0.65901935,0.86828774,-0.8003417,0.5746535673671569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4501212123881,9.232570079831]}"
000000000000000000a9_0,0.1553,0.0165,0.0351,0.0215,0.2994,0.31691223,0.86600184,-0.79013455,0.5077963214575906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4569484085474,9.247841439661032]}"
000000000000000000aa_0,0.2013,0.0389,0.07,0.1002,0.217,0.037532866,0.36822194,-0.5121951,0.2143905960178269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45667891396216,9.24595497756438]}"
000000000000000000ab_0,0.085,0.02,0.0473,0.0307,0.3522,0.61116195,0.8396448,-0.763204,0.546211350553616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.46045183815548,9.236612498609539]}"
000000000000000000ac_0,0.0887,0.0198,0.0451,0.0387,0.3241,0.57025194,0.7866593,-0.75568795,0.49617523040454525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45335514741093,9.22843782952405]}"
000000000000000000ad_0,0.1985,0.0338,0.0489,0.0719,0.0982,-0.33805192,0.15461493,-0.33514616,0.05887180576233082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45982301745659,9.224215747688689]}"
000000000000000000ae_0,0.1541,0.0353,0.064,0.0715,0.2574,0.25103283,0.5652174,-0.6017424,0.33640970070796067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45820604994518,9.225383557558043]}"
000000000000000000af_0,0.1297,0.0286,0.0681,0.0666,0.3374,0.44465852,0.670297,-0.66411835,0.4493362657632014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45551110409282,9.22565305214328]}"
000000000000000000b0_0,0.1013,0.0245,0.0499,0.0332,0.354,0.55501866,0.8285124,-0.7529091,0.5423805265035236,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.45712807160423,9.2243055792171]}"
000000000000000000b1_0,0.0244,0.0053,0.0113,0.0168,0.0188,-0.12962963,0.056179784,-0.24916941,0.005601195848791329,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.4621586371953,9.220981812665858]}"
000000000000000000b2_0,0.1661,0.0387,0.0731,0.0893,0.2502,0.2020178,0.47393227,-0.54778844,0.28749256173351817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43440069491601,9.237870140007304]}"
000000000000000000b3_0,0.143,0.031,0.0619,0.0602,0.2526,0.27704751,0.61508954,-0.6063593,0.35506892149025066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43188541212047,9.23804980306413]}"
000000000000000000b4_0,0.1818,0.0431,0.0829,0.0958,0.2558,0.16910423,0.4550626,-0.51048124,0.2818224697435651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43062777072271,9.235534520268594]}"
000000000000000000b5_0,0.1616,0.0397,0.0669,0.0705,0.2426,0.20039585,0.5496646,-0.56768984,0.3174886120472673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.42658535194417,9.23490569956971]}"
000000000000000000b6_0,0.0683,0.0161,0.0301,0.0294,0.2586,0.5821352,0.79583335,-0.79147905,0.43629441075240566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41167331822778,9.229246313279758]}"
000000000000000000b7_0,0.1911,0.1088,0.1318,0.121,0.3281,0.26386747,0.4611445,-0.42683193,0.32731007937329404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41508691630743,9.222059791006801]}"
000000000000000000b8_0,0.0859,0.0172,0.0265,0.0383,0.063,-0.1537945,0.24383022,-0.40782124,0.06161649967189195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.44131772260373,9.17184396662452]}"
000000000000000000b9_0,0.6811,0.638,0.6456,0.648,0.7132,0.02302228,0.047898892,-0.049749743,0.05254672152992687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.44500081526861,9.165196433522036]}"
000000000000000000ba_0,0.3596,0.438,0.4216,0.3882,0.5036,0.16682112,0.12940119,-0.08862947,0.12437130173001001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.44697710889368,9.166813401033451]}"
000000000000000000bb_0,0.1409,0.0455,0.0839,0.1092,0.1304,-0.03870254,0.08848081,-0.21698555,0.04299621652346159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.44230586941626,9.173550765664347]}"
000000000000000000bc_0,0.5316,0.6276,0.606,0.5752,0.6356,0.089102104,0.049884334,-0.023840178,0.05295763662913783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43799395605248,9.179210151954301]}"
000000000000000000bd_0,0.0342,0.0051,0.0095,0.0159,0.0239,-0.17728056,0.20100501,-0.43113774,0.02223045413838637,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43332271657506,9.175167733175762]}"
000000000000000000be_0,0.3042,0.2656,0.2576,0.2304,0.3694,0.09679335,0.23174392,-0.17830938,0.18957992328245893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.42793282487034,9.167532053260746]}"
000000000000000000bf_0,0.3444,0.133,0.17,0.206,0.2998,-0.06923313,0.18544881,-0.2762878,0.13988865700745098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43727530382519,9.163759129067445]}"
000000000000000000c0_0,0.3494,0.0912,0.1172,0.1584,0.2512,-0.1635032,0.22656249,-0.36373505,0.15303428829966248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43583799937059,9.16672356950504]}"
000000000000000000c1_0,0.4533,0.5472,0.5196,0.4904,0.556,0.10175369,0.06269114,-0.033841595,0.06363166896110248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.44266519552991,9.16402862365268]}"
000000000000000000c2_0,0.2889,0.056,0.104,0.1874,0.221,-0.13316335,0.08227229,-0.35999998,0.055482170672034495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43682614618312,9.155314965396721]}"
000000000000000000c3_0,0.1701,0.0615,0.0748,0.0881,0.148,-0.06947501,0.25370607,-0.32854578,0.1220622206981197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.43152608600683,9.171754135096108]}"
000000000000000000c4_0,0.121,0.0296,0.0568,0.0785,0.3186,0.44949955,0.60463357,-0.6973894,0.40146025399711066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.407361404864,9.159626878760495]}"
000000000000000000c5_0,0.1987,0.065,0.0876,0.1054,0.3378,0.25927308,0.5243682,-0.58815235,0.3695928637656519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40610376346623,9.162321824612853]}"
000000000000000000c6_0,0.0817,0.0176,0.0347,0.0311,0.3404,0.612888,0.8325707,-0.81498265,0.5323580165088493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41077500294367,9.153787829413718]}"
000000000000000000c7_0,0.1004,0.023,0.0462,0.0614,0.3204,0.5228137,0.67836565,-0.7479542,0.44057609388103325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41302079115395,9.154686144697838]}"
000000000000000000c8_0,0.0681,0.0182,0.043,0.0345,0.397,0.70715976,0.8400927,-0.80454546,0.5837359262963784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41688354687568,9.167442221732335]}"
000000000000000000c9_0,0.2095,0.1156,0.1386,0.1316,0.3862,0.29662582,0.4916956,-0.47179878,0.3752210632902141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41517674783584,9.166993064090274]}"
000000000000000000ca_0,0.1001,0.0255,0.0429,0.0341,0.268,0.45612606,0.77424693,-0.72402704,0.4374142967853253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41095466600049,9.169688009942634]}"
000000000000000000cb_0,0.2302,0.1466,0.1722,0.1736,0.3672,0.22932708,0.35798815,-0.36151278,0.2790161210435881,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41068517141525,9.167352390203924]}"
000000000000000000cc_0,0.05,0.0102,0.0242,0.0128,0.2964,0.7113164,0.9172057,-0.84903306,0.525704412961821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41185298128461,9.163759129067445]}"
000000000000000000cd_0,0.0549,0.0136,0.0325,0.0214,0.3882,0.7522004,0.8955078,-0.84549564,0.6048812790015697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.41005635071636,9.162231993084442]}"
000000000000000000ce_0,0.1372,0.046,0.0648,0.0563,0.3594,0.44744262,0.7291316,-0.69448376,0.49650541165031264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40745123639242,9.162411656141265]}"
000000000000000000cf_0,0.1007,0.0209,0.0452,0.0355,0.3798,0.5808533,0.8290392,-0.7872941,0.564241221425384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40260033385817,9.154506481641013]}"
000000000000000000d0_0,0.1198,0.0433,0.076,0.0709,0.3764,0.5171302,0.6829868,-0.66401416,0.4837432624764212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40152235551723,9.160794688629851]}"
000000000000000000d1_0,0.2794,0.0472,0.0734,0.1046,0.1812,-0.21320017,0.2680196,-0.42340928,0.14622041373762673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.39963589342058,9.19807477292081]}"
000000000000000000d2_0,0.2183,0.0385,0.0651,0.0876,0.2019,-0.03902902,0.39481866,-0.51235956,0.21716276947827357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.40026471411946,9.196996794579867]}"
000000000000000000d3_0,0.3156,0.3174,0.2984,0.27,0.3804,0.09310344,0.16974168,-0.12080139,0.1439499174879295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.38526284887467,9.173550765664347]}"
000000000000000000d4_0,0.1261,0.0382,0.0606,0.0617,0.3842,0.50578094,0.72325635,-0.72751796,0.5114177015679774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.38104076703931,9.177413521386061]}"
000000000000000000d5_0,0.1351,0.0775,0.1074,0.134,0.2552,0.307712,0.311408,-0.4076117,0.2044534328826531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.38454419664737,9.184420380602194]}"
000000000000000000d6_0,0.0175,0.0045,0.0099,0.0062,0.0628,0.5641345,0.82028985,-0.72764784,0.14920913269225566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32247061051471,9.196547636937806]}"
000000000000000000d7_0,0.1837,0.0978,0.1001,0.0888,0.228,0.10760263,0.43939394,-0.38982016,0.25563173772204884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32058414841806,9.19070858759103]}"
000000000000000000d8_0,0.1127,0.0404,0.0739,0.0681,0.303,0.45778206,0.632983,-0.60785353,0.40448858606720217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32947746973085,9.189091620079616]}"
000000000000000000d9_0,0.1247,0.0417,0.0842,0.1126,0.2736,0.3738388,0.41688246,-0.529346,0.2725118676263045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32812999680466,9.18792381021026]}"
000000000000000000da_0,0.1197,0.0466,0.0846,0.0946,0.3364,0.47511512,0.5610209,-0.59809977,0.38958109930955687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32633336623643,9.186396674227257]}"
000000000000000000db_0,0.0197,0.0063,0.0128,0.0097,0.0695,0.55829597,0.7550505,-0.6889429,0.15486878205183946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32453673566819,9.190528924534206]}"
000000000000000000dc_0,0.0938,0.03,0.0534,0.0533,0.3216,0.5483871,0.7156575,-0.7152,0.4599954146866401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32624353470801,9.18424071754537]}"
000000000000000000dd_0,0.0183,0.0053,0.0108,0.0104,0.0573,0.515873,0.6927622,-0.68281937,0.12392108835107157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32633336623643,9.191876397460385]}"
000000000000000000de_0,0.0959,0.0358,0.0498,0.0515,0.1288,0.14641747,0.42872992,-0.44232923,0.17043952105964144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.31294846850305,9.155314965396721]}"
