B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,pineapple,latitude,longitude,year
0.1829,0.03235,0.05375,0.02895,0.3387,0.2986963,0.84251326,-0.72607976,0.5354981804029528,0,10.57213783151003,-84.15826315085951,2019
0.1424,0.0199,0.0518,0.0359,0.3506,0.42231238,0.81423026,-0.7425447,0.5324873131173884,0,9.433882535002184,-83.56411742194287,2019
0.10295,0.0068,0.0179,0.01095,0.1884,0.29328987,0.890143,-0.8264663,0.3806034179252155,0,9.37746833515948,-83.17451808322024,2019
0.1853,0.0246,0.0417,0.01895,0.3123,0.2552251,0.8855849,-0.76440674,0.5293533785158652,0,10.470358709819289,-84.27001357220398,2019
0.1319,0.0157,0.0389,0.0201,0.3238,0.4211104,0.8831056,-0.78549767,0.539815142698583,0,9.565395892597282,-83.46458408846242,2019
0.1599,0.0339,0.05405,0.03115,0.32805,0.34460497,0.826559,-0.7170898,0.5183309909681415,0,10.221615207646591,-84.06223324698713,2019
0.2871,0.0553,0.0716,0.0739,0.225,-0.12126537,0.5055202,-0.51719487,0.2837025836382936,0,10.768240058033324,-85.21602939791025,2019
0.3727,0.3309,0.34235,0.3256,0.4824,0.12828909,0.1940594,-0.16980903,0.1798165161235463,0,10.195564064407128,-84.64775514917625,2019
0.1455,0.01745,0.03205,0.0181,0.232,0.22913904,0.85525787,-0.757243,0.427742955702459,0,10.590643126362892,-85.0803837900082,2019
0.21135,0.03775,0.0711,0.0654,0.3032,0.17850551,0.6451438,-0.62009084,0.4106608483974205,0,10.448978806057244,-85.14991339299905,2019
0.21675,0.0954,0.12055,0.0968,0.32175,0.19498606,0.53745073,-0.45489484,0.3673452552790959,0,10.21874059873741,-83.83073739826953,2019
0.2895,0.06415,0.08135,0.1067,0.1991,-0.1850184,0.30215827,-0.41986096,0.1720029762378629,0,10.677061056695193,-85.40979600469484,2019
0.1683,0.0208,0.0443,0.0241,0.3163,0.3054065,0.8584019,-0.7542984,0.5215373685634177,0,10.113907205080665,-85.69851453701085,2019
0.4672,1.0456,0.9516,0.8812,0.832,0.28078818,-0.028718187,0.06705539,-0.0333453806602967,0,10.303990719200351,-84.46647512484093,2019
0.09345,0.0174,0.03585,0.0153,0.2778,0.49656564,0.89559877,-0.7714012,0.4964695417460997,0,10.078962740528413,-84.94177374166857,2019
0.42825,0.4941,0.4968,0.4658,0.6394,0.19777079,0.15707566,-0.12550607,0.1622227935633667,0,10.502877723104415,-84.82148932512496,2019
0.30205,0.1671,0.1893,0.1811,0.4352,0.18060361,0.41229922,-0.39375502,0.3414404856259458,0,10.604477181738334,-84.66194853066533,2019
0.15465,0.03745,0.0579,0.03355,0.287,0.29967168,0.7906723,-0.6642505,0.4633172837661142,0,9.931010213233929,-83.33262157322527,2019
0.2112,0.03095,0.06245,0.05375,0.2867,0.1516369,0.6842415,-0.6422741,0.4157594258486661,0,10.25826647123867,-85.37314474110276,2019
0.0943,0.0108,0.0244,0.0113,0.1961,0.35055095,0.8910318,-0.7786848,0.3918575000147815,0,9.708497517357522,-83.8876007557543,2019
0.1059,0.02015,0.03635,0.0188,0.2953,0.47208378,0.8802929,-0.780793,0.5094583065304967,0,9.805066410400372,-84.63931098550552,2019
0.55715,0.8692,0.8386,0.8118,0.80335,0.18096286,-0.0052317316,0.021468382,-0.0059925050571589,0,10.078333919829529,-83.9205689266815,2019
0.1403,0.0156,0.0314,0.0161,0.3332,0.40739176,0.90781564,-0.82775646,0.560049459555478,0,9.757904857984096,-83.90969931174365,2019
0.1148,0.0285,0.0442,0.0215,0.2538,0.37710255,0.84380674,-0.7033557,0.4494389314278016,0,9.749460694313372,-83.29174822779783,2019
0.1263,0.0135,0.0334,0.0171,0.3085,0.4190432,0.89496315,-0.8046212,0.5294331281518532,0,9.356088431397437,-83.32974696431609,2019
0.38415,0.0826,0.1268,0.1759,0.3323,-0.0723707,0.30775288,-0.4476149,0.2326919399838221,0,9.846119418884632,-84.63410075685762,2019
0.1227,0.0187,0.039,0.0221,0.2853,0.3985294,0.8562134,-0.75948197,0.4889769470252106,0,8.929658166025897,-82.79731549541845,2019
0.2642,0.0971,0.114,0.1286,0.1836,-0.17999108,0.1761691,-0.23387095,0.1015759528354211,0,8.684597756518093,-83.06896603733618,2019
0.1835,0.0505,0.0714,0.0506,0.4544,0.4246747,0.79960394,-0.7284138,0.6026865703774391,0,10.426161597840608,-83.69338499132766,2019
0.2594,0.03465,0.05435,0.06695,0.1941,-0.14399119,0.48707145,-0.5624874,0.250607723308671,0,10.107618998091828,-84.94024660568556,2019
0.5005,0.8338,0.7684,0.7,0.7884,0.22336873,0.059392642,-0.012846853,0.0666867886801294,0,10.686852693292094,-84.91365647327562,2019
0.2712,0.0499,0.07595,0.09825,0.2561,-0.028636454,0.4454635,-0.54253876,0.2771405112088092,0,9.72951809500592,-84.26695930023799,2019
0.1913,0.0384,0.0639,0.0388,0.3306,0.26690936,0.7899296,-0.6760456,0.5034506454993163,0,10.301834762518466,-83.50985917878205,2019
0.22605,0.0384,0.06245,0.051,0.3033,0.14593367,0.7121084,-0.6585099,0.4429942581602565,0,10.27758024984724,-84.86981868741059,2019
0.222,0.0354,0.0607,0.06285,0.2787,0.11324144,0.6319719,-0.64230996,0.3847364937099056,0,10.139688853734892,-85.6801889052148,2019
0.1325,0.019,0.0431,0.02,0.368,0.4705295,0.8969072,-0.79031867,0.5878378396236098,0,9.711012800153055,-83.87071242841286,2019
0.27385,0.04965,0.08025,0.08615,0.2308,-0.08530663,0.45638114,-0.48400578,0.2655915380228175,0,9.65774270380477,-84.50582133428536,2019
0.1829,0.0318,0.0634,0.0271,0.4113,0.38438237,0.8763686,-0.73288393,0.6141304369185508,0,10.049947156851353,-83.34654546012912,2019
0.27655,0.0334,0.0585,0.0656,0.1942,-0.17493363,0.49499613,-0.5370004,0.2538825904396106,0,10.289527843126027,-85.46719835135008,2019
0.12625,0.02815,0.04115,0.0273,0.2168,0.2639557,0.7763212,-0.68094593,0.3820051127343629,0,10.3208790465418,-83.83010857757066,2019
0.20415,0.02395,0.05085,0.0284,0.3473,0.25958833,0.84881556,-0.74456865,0.54624870729937,0,9.692597336828609,-84.46458866274428,2019
0.123,0.08475,0.0898,0.07035,0.2272,0.29754424,0.5271383,-0.43343848,0.2949971838570959,0,10.634930069869984,-84.91599209301434,2019
0.177,0.03725,0.0502,0.02925,0.2738,0.21472934,0.80696255,-0.69012344,0.4567897212732691,0,10.427059913124728,-84.74432404221909,2019
0.13955,0.0246,0.0469,0.02135,0.3579,0.4389386,0.8874093,-0.7682806,0.574154101810725,0,8.49999396563153,-83.61630953995021,2019
0.12,0.0158,0.0326,0.0198,0.2721,0.38791126,0.8643371,-0.786019,0.4779012524568028,0,8.980951968749123,-82.79165610912848,2019
0.2011,0.02845,0.0536,0.0299,0.3715,0.2975899,0.8510214,-0.747824,0.5684490653290293,0,9.714606061289537,-84.49782632825669,2019
0.30645,0.0717,0.1086,0.1492,0.2765,-0.05137666,0.29903683,-0.43599063,0.2062762992739768,0,10.24030016555628,-85.17012548689175,2019
0.2313,0.0357,0.0708,0.0616,0.3132,0.15041323,0.67129135,-0.63125,0.4314128913850131,0,9.2243055792171,-83.27315310141655,2019
0.2877,0.0587,0.0857,0.1114,0.2624,-0.04599163,0.40395933,-0.50761276,0.2592126347862934,0,10.562615689498363,-85.50465809869786,2019
0.18195,0.02305,0.0389,0.02235,0.3279,0.28626063,0.87237686,-0.7878953,0.5390473299812379,0,9.65405961113988,-82.82174967114649,2019
0.2502,0.2157,0.22525,0.1979,0.3637,0.18488353,0.29522792,-0.23507936,0.2342690353000031,0,10.560100406702828,-84.19293812082653,2019
0.1853,0.0352,0.0597,0.0566,0.262,0.1714733,0.6446955,-0.62884676,0.3763742884284778,0,8.832101126170517,-82.92056435239964,2019
0.15875,0.01655,0.03985,0.0195,0.3205,0.3375065,0.88529414,-0.7788261,0.5374999834523932,0,9.141750404606515,-83.23506453336988,2019
0.21725,0.0273,0.0533,0.0525,0.2786,0.123726934,0.6828753,-0.67881894,0.4080736506964788,0,10.2367069044198,-85.262202803514,2019
0.2234,0.0521,0.0774,0.0504,0.3362,0.20157255,0.7392654,-0.6257253,0.4835325949770976,0,10.35950660375894,-83.58109558081273,2019
0.21575,0.0359,0.05945,0.0332,0.3729,0.26696682,0.8364935,-0.7249913,0.5623551590926505,0,10.656130310575206,-83.96476603866017,2019
0.2275,0.0334,0.0635,0.0563,0.2188,-0.019493643,0.5906943,-0.550124,0.3144755429474886,0,9.01176418299442,-83.18996910610709,2019
0.29665,0.0625,0.09485,0.1151,0.2942,-0.0041465503,0.43757635,-0.512402,0.2954470585979601,0,10.116332656347783,-84.72510009513894,2019
0.1038,0.0122,0.0262,0.0159,0.1617,0.21807909,0.8209459,-0.7211282,0.322756778170133,0,9.841987168577685,-84.01803613500846,2019
0.2563,0.0368,0.06265,0.06885,0.2938,0.068169415,0.62029505,-0.64847803,0.3911493536918221,0,10.10411556848376,-84.80010942136292,2019
0.2241,0.0647,0.09385,0.1216,0.269,0.091056585,0.37736812,-0.48270634,0.2482595875319745,0,10.364806663935244,-85.47761880864586,2019
0.1982,0.0299,0.04945,0.042,0.2259,0.06531477,0.6864502,-0.6408208,0.3592264547910015,0,10.341899624190198,-85.7643610473368,2019
0.3259,0.0544,0.0847,0.0896,0.3056,-0.032145686,0.5465587,-0.5659749,0.361930285668515,0,8.652887226988673,-82.98407524298689,2019
0.39625,0.2788,0.2902,0.2768,0.4603,0.07477671,0.24894857,-0.22664891,0.2224961496199439,0,10.599805942260913,-84.81708758023278,2019
0.2771,0.246,0.2438,0.2194,0.426,0.21177642,0.32011154,-0.2720215,0.2705604963660824,0,10.962455822459962,-85.32643234632855,2019
0.1135,0.032,0.0486,0.0308,0.2988,0.44943002,0.8131068,-0.7202073,0.4845708676583782,0,9.666276699003904,-83.33100460571384,2019
0.1939,0.0311,0.0574,0.0262,0.3918,0.33788627,0.8746411,-0.74443454,0.5973856070566577,0,10.003683919719196,-83.06555243925654,2019
0.19335,0.02815,0.05405,0.0429,0.262,0.15076314,0.7185963,-0.65796554,0.4083115846157163,0,10.605375497022452,-85.38949407927373,2019
0.29875,0.06345,0.09235,0.1276,0.2495,-0.08983129,0.32325643,-0.45970458,0.2084711087620815,0,9.985178624866336,-85.17228144357364,2019
0.1472,0.0258,0.0461,0.0314,0.3146,0.36249456,0.8184971,-0.7443859,0.5021276515827356,0,9.865073871379556,-83.79543360760364,2019
0.1093,0.03355,0.0652,0.0294,0.2797,0.43804628,0.8097703,-0.6219194,0.4640341252333045,0,8.815482293414306,-83.572651417142,2019
0.3839,0.31095,0.3309,0.29895,0.5169,0.14764656,0.2671447,-0.21939135,0.2484515917171716,0,10.409363102027571,-83.8605614657023,2019
0.1396,0.08085,0.08995,0.08195,0.0765,-0.29199442,-0.03439573,0.08080507,-0.0124155277907222,0,8.482836143704848,-83.2825854118998,2019
0.2253,0.0282,0.049,0.0482,0.2192,-0.013723282,0.6394914,-0.63460106,0.3342455043685534,0,10.01715864898099,-85.54589077023894,2019
0.1117,0.02195,0.0443,0.0226,0.2963,0.452451,0.8582628,-0.7398708,0.5013432562590752,0,9.87549432867534,-84.68521489652403,2019
0.21565,0.03855,0.0622,0.03695,0.2971,0.15884934,0.77877563,-0.6537712,0.4678676440301376,0,10.686493367178446,-83.87259889050951,2019
0.19695,0.0329,0.0546,0.0285,0.37345,0.30943197,0.8581913,-0.7448896,0.5736737182466065,0,10.601333078243917,-83.95883715778498,2019
0.206,0.02965,0.05825,0.03915,0.3131,0.20631865,0.7777147,-0.68627983,0.4821648707467435,0,10.111661416870364,-85.12269443989024,2019
0.2137,0.0465,0.0684,0.03155,0.4356,0.34175268,0.8649256,-0.7285714,0.6266608158765041,0,10.360584582099882,-84.66140954149486,2019
0.25785,0.2169,0.2316,0.2359,0.346,0.14597996,0.18920775,-0.19806091,0.152648101932373,0,10.026590959464246,-84.0754384816637,2019
0.18025,0.0238,0.0425,0.0341,0.262,0.18485017,0.7696724,-0.72085387,0.4294058466094277,0,10.144360093212317,-84.75348685811711,2019
0.1485,0.0315,0.047,0.0275,0.2842,0.31361222,0.8235483,-0.7161836,0.4743747853925096,0,10.436492223607983,-83.5094998526684,2019
0.1419,0.0198,0.0385,0.0194,0.3392,0.41010183,0.8918014,-0.7961345,0.5587001973458022,0,8.635998899647225,-82.97545141625935,2019
0.2942,0.2204,0.2276,0.2084,0.3624,0.1038684,0.2697968,-0.22847459,0.2157265601274453,0,9.159986204874144,-83.68745611045247,2019
0.2371,0.04875,0.0864,0.0849,0.236,-0.0023250976,0.4708632,-0.46401983,0.276099406955023,0,9.751436987938437,-84.30388005841529,2019
0.2034,0.04455,0.0721,0.04835,0.34355,0.25623915,0.7532534,-0.6530735,0.4964682125976863,0,10.283059973080368,-83.77872494331902,2019
0.2102,0.03285,0.0601,0.03545,0.39885,0.3097447,0.8367488,-0.73809785,0.5834314393570045,0,8.936395530656794,-83.34142506300964,2019
0.4757,0.4137,0.41245,0.38805,0.5139,0.038601447,0.13953102,-0.10951584,0.1346517292606857,0,10.30515852906971,-83.78339618279644,2019
0.1433,0.0212,0.037,0.0219,0.2498,0.27092344,0.8387928,-0.7419805,0.4429830197265563,0,8.603659549418923,-83.11145635027503,2019
0.2051,0.0379,0.0689,0.0455,0.4176,0.3412558,0.80349815,-0.71675235,0.5795348430275584,0,10.01212808338992,-83.54390532805017,2019
0.12,0.0153,0.0309,0.0236,0.1769,0.19164702,0.76458853,-0.70259863,0.3282655212704583,0,9.587943606228682,-83.75896200706839,2019
0.1654,0.0241,0.05235,0.03755,0.341,0.34676144,0.8016114,-0.73382485,0.5180979951882844,0,10.293929588018214,-85.1659932365848,2019
0.5027,0.7932,0.7482,0.7066,0.6914,0.158027,-0.010872689,0.03945541,-0.0120126598004293,0,10.253595231761247,-84.49324492030769,2019
0.49955,0.4735,0.4656,0.43995,0.6253,0.11179266,0.17399672,-0.14639287,0.1776233859954958,0,10.48976231995627,-83.87547349941869,2019
0.1577,0.0335,0.0543,0.0292,0.3178,0.33669817,0.83170027,-0.70814294,0.5110979742458187,0,9.390224412193977,-84.12044407739809,2019
0.175,0.0277,0.0547,0.0276,0.3842,0.37410587,0.86595434,-0.75074047,0.5866418148785638,0,9.756467553529506,-83.48578432916764,2019
0.20335,0.02525,0.0529,0.03005,0.36725,0.28724152,0.8487289,-0.74818516,0.5636910680883741,0,8.889503472825755,-83.37475256005047,2019
0.19455,0.03335,0.0515,0.0256,0.3478,0.2825666,0.8628816,-0.74204856,0.5533546927452574,0,10.52335931158234,-84.1460460629955,2019
0.2946,0.1175,0.1472,0.1777,0.22,-0.14496699,0.10636158,-0.19825707,0.07068062983658,0,10.241557806954049,-85.23327705136535,2019
0.1458,0.031,0.0525,0.0323,0.382,0.44751802,0.84407437,-0.7583429,0.5737175993711002,0,9.592794508762928,-83.41364961185285,2019
0.32575,0.0671,0.10185,0.1108,0.3229,-0.004393735,0.48904774,-0.52042377,0.3407411378307784,0,10.342348781832255,-85.44833373038357,2019
0.2517,0.18495,0.2046,0.1994,0.32425,0.12596579,0.23842265,-0.22624563,0.1829483013920944,0,10.718114065179453,-84.06995875843057,2019
0.1245,0.024,0.03735,0.02725,0.254,0.34214005,0.80622226,-0.74360734,0.4353600126708983,0,10.719910695747693,-85.3305645966355,2019
0.3825,0.3996,0.3994,0.375,0.5623,0.19030486,0.19982933,-0.16938756,0.1954706981572821,0,10.079861055812533,-83.96108294599529,2019
0.2539,0.04018333,0.0685,0.062066667,0.2249,-0.060568053,0.5674294,-0.53306067,0.3103689377954222,0,9.871182415311567,-85.14712861561829,2019
0.1578,0.0236,0.0468,0.0272,0.2696,0.26158166,0.8167116,-0.70417196,0.4563253055034326,0,9.862917914697668,-85.40404678687646,2019
0.16505,0.03265,0.04795,0.03485,0.33495,0.3398,0.81151974,-0.74954295,0.5175327631100837,0,9.704005940936923,-83.1833215730046,2019
0.34665,0.12695,0.1928,0.186,0.532,0.21094862,0.48189414,-0.46799117,0.4261083720338385,0,10.675893246825837,-83.93242668843187,2019
0.1923,0.0239,0.0467,0.0236,0.342,0.28017968,0.8708972,-0.75971186,0.5517560136464233,0,8.801019417339981,-83.26273264412076,2019
0.1819,0.02515,0.04975,0.0346,0.2628,0.18192042,0.76731676,-0.68165094,0.4292701367320277,0,10.3208790465418,-85.79274781031499,2019
0.2635,0.0637,0.0924,0.1156,0.2564,-0.0136565035,0.37849462,-0.47018346,0.2422018244917112,0,9.615701548507976,-85.11820286346963,2019
0.1077,0.0116,0.0255,0.015,0.1984,0.29630843,0.8594189,-0.7722198,0.3856181763136778,0,9.642651007031562,-83.75860268095474,2019
0.2306,0.0437,0.0708,0.0696,0.2702,0.07907351,0.5903473,-0.5847508,0.3582996121670339,0,9.45436412348011,-84.10535238062488,2019
0.0925,0.0123,0.0268,0.0165,0.2315,0.42901233,0.8669355,-0.79248935,0.4311497325104605,0,9.606987890252016,-83.8243593597523,2019
0.25155,0.08875,0.1087,0.10295,0.2717,0.038509328,0.45042038,-0.4284963,0.2894014691694904,0,10.653704859308084,-84.62161417440836,2019
0.1851,0.1256,0.1306,0.1158,0.2556,0.15997277,0.37641358,-0.32366648,0.2406472406701422,0,9.54410582036365,-83.98327133351303,2019
0.2271,0.0316,0.0661,0.0374,0.3542,0.21864787,0.80898875,-0.6854628,0.5329744344559367,0,9.856360213123596,-84.19464491986636,2019
0.28605,0.03805,0.06245,0.0692,0.2337,-0.10072147,0.54308355,-0.5782543,0.3073234594505009,0,10.306775496581125,-85.49378848376001,2019
0.1727,0.0254,0.0376,0.0244,0.279,0.2353332,0.8391562,-0.7624763,0.4753547614432684,0,9.37522254694918,-83.96135244058051,2019
0.2205,0.0371,0.0619,0.0638,0.331,0.20036264,0.6767984,-0.6849071,0.4479213242336221,0,9.901994629556867,-84.04094317475351,2019
0.25535,0.04025,0.06105,0.07195,0.2156,-0.08440386,0.49956527,-0.5586481,0.273601666371942,0,10.43271929941468,-85.1164062329014,2019
0.2047,0.02365,0.04325,0.02465,0.298,0.1855978,0.84720284,-0.74652016,0.4984197505728769,0,9.802012138434364,-84.96818421102168,2019
0.2744,0.0782,0.1148,0.1244,0.2961,0.0380368,0.4083234,-0.44122657,0.2797935832199551,0,9.590279225967391,-84.13284082831893,2019
0.2127,0.2168,0.2239,0.2428,0.2233,0.024311928,-0.041836523,0.0013417043,-0.0302763726609391,0,10.193228444668415,-84.24809467927147,2019
0.2218,0.0327,0.0593,0.04675,0.2958,0.14296754,0.72704715,-0.66600955,0.4433861460161519,0,10.00197712067937,-85.59484895322346,2019
0.2278,0.0941,0.1112,0.0863,0.3553,0.21865891,0.60914856,-0.5232583,0.4285259227424492,0,9.433253714303302,-83.9897392035587,2019
0.2203,0.0351,0.062,0.0504,0.3068,0.16410549,0.71780515,-0.66377443,0.4486700981028594,0,9.841987168577685,-84.95417049258941,2019
0.1923,0.0343,0.0573,0.0333,0.3952,0.3453617,0.8445741,-0.74674034,0.5846526768677831,0,10.279287048887069,-83.58118541234114,2019
0.2019,0.02225,0.0444,0.02525,0.2672,0.1392027,0.8273209,-0.7150192,0.4579784101503093,0,9.81611568839504,-84.54642518512756,2019
0.2113,0.0314,0.05115,0.0567,0.1987,-0.030731719,0.5559906,-0.5905543,0.2819698137860814,0,10.19430642300936,-85.37736682293811,2019
0.2653,0.13485,0.15115,0.11235,0.4832,0.29111558,0.6227017,-0.5234492,0.5077586688461222,0,10.729522669287771,-84.32948204401269,2019
0.10565,0.0137,0.02465,0.01265,0.234,0.377889,0.8974255,-0.80939496,0.4446862617901677,0,9.468288010383963,-83.02512825147116,2019
0.3468,0.29325,0.27955,0.26005,0.437,0.11508039,0.25385556,-0.21973348,0.2217326012807791,0,10.373160996077557,-84.33109901152412,2019
0.1615,0.0258,0.0455,0.0311,0.2564,0.22708778,0.7836522,-0.6985757,0.4291428440163193,0,9.673103895163214,-85.06565141934864,2019
0.208,0.036,0.065,0.0377,0.3885,0.30259848,0.82308775,-0.7133407,0.5681278366298607,0,9.970536085735189,-83.64343866153062,2019
0.17925,0.06345,0.08215,0.0755,0.3142,0.27348265,0.6125225,-0.5854674,0.4024390489002777,0,8.760325734969367,-83.53689846883404,2019
0.1324,0.01365,0.02375,0.01285,0.19645,0.19476962,0.8772097,-0.78428704,0.3882701187900443,0,9.519851307692424,-82.89334539929082,2019
0.2376,0.0365,0.0545,0.0483,0.2634,0.051496986,0.6900866,-0.6571249,0.3974990561366283,0,8.608420620424756,-82.84465671089154,2019
0.1847,0.0797,0.0988,0.0711,0.3338,0.28756025,0.64880216,-0.54322696,0.4354624753053882,0,10.8026455334151,-83.63256904659278,2019
0.27125,0.04745,0.07015,0.0949,0.2237,-0.09607033,0.40426868,-0.5225455,0.2360127135702651,0,10.522640659355044,-85.66752265970872,2019
0.2433,0.1646,0.1682,0.1588,0.3375,0.16219008,0.36006448,-0.33478346,0.2690454650979452,0,9.75386243920556,-83.66724401655979,2019
0.2304,0.0371,0.0549,0.0563,0.1833,-0.1138506,0.5300501,-0.53904283,0.2575716676140065,0,10.722605641600053,-85.52585833940307,2019
0.17,0.0302,0.0525,0.0298,0.3506,0.3469074,0.8433228,-0.73951876,0.5465697463400383,0,9.782788191354207,-83.34187422065169,2019
0.3375,0.0695,0.0929,0.1324,0.2394,-0.1700468,0.2877891,-0.44086668,0.1841018455903331,0,10.840644269933357,-85.52163625756772,2019
0.2478,0.0518,0.08265,0.08995,0.2727,0.047838654,0.50392944,-0.53482485,0.3177708327890317,0,10.09171881756291,-84.51552313935385,2019
0.2881,0.0517,0.083,0.103,0.2829,-0.009106828,0.46618295,-0.54632413,0.3046054932317123,0,9.695112619624142,-84.17560063584303,2019
0.2594,0.03525,0.0562,0.06685,0.2629,0.0067011,0.5945413,-0.6477593,0.3544139749492936,0,10.38528825241317,-85.70480274399968,2019
0.4317,0.3182,0.3222,0.313,0.4162,-0.018280433,0.14152499,-0.12730229,0.125935589743152,0,10.16169757819582,-84.4279373991522,2019
0.2229,0.0338,0.0618,0.039,0.3166,0.17367932,0.7806524,-0.67336154,0.4866760089191879,0,9.431457083735062,-84.07480966096482,2019
0.24085,0.1508,0.1488,0.1319,0.3074,0.12138621,0.3994992,-0.34765452,0.2802618863651993,0,10.609956904971462,-84.57499161116256,2019
0.1027,0.0203,0.0291,0.0153,0.2159,0.35530445,0.86764705,-0.76244897,0.4115153228813449,0,8.58650172749224,-83.70659022600422,2019
0.1777,0.028,0.0507,0.0299,0.3074,0.26736754,0.82270974,-0.71683884,0.4971336308855428,0,9.28503169242358,-83.55270881783454,2019
0.1437,0.0216,0.0487,0.0201,0.3273,0.38980892,0.88428324,-0.74095744,0.5437809922613029,0,9.23948710751872,-83.53411369145327,2019
0.29565,0.05855,0.1053,0.1197,0.2876,-0.013801962,0.4122269,-0.46398574,0.2775818511512136,0,9.816205519923454,-84.4017065928559,2019
0.2091,0.0456,0.0744,0.073,0.2657,0.11920813,0.5689401,-0.56248164,0.3446405345869236,0,9.673283558220035,-84.02845659230425,2019
